"GroupDomain","GroupGuid","EmailAddresses"
"compudata0365.onmicrosoft.com","7fa4fb52-205e-42ac-ad12-bee177f159dc","SMTP:fwadmin@compudata.com"
"compudata0365.onmicrosoft.com","7fa4fb52-205e-42ac-ad12-bee177f159dc","smtp:fwadmin@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","7fa4fb52-205e-42ac-ad12-bee177f159dc","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=fwadmin"
"compudata0365.onmicrosoft.com","b4f590d5-08da-446a-b3df-8b11f95eb843","SMTP:contract.completion@compudata.com"
"compudata0365.onmicrosoft.com","6b8f2790-ce35-4a1e-9c43-df7e54137b1c","smtp:corpap@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","6b8f2790-ce35-4a1e-9c43-df7e54137b1c","SMTP:corpap@compudata.com"
"compudata0365.onmicrosoft.com","1059173d-4f74-4a58-ac86-9cd5d72f806e","SMTP:customerkb4reports@compudata.com"
"compudata0365.onmicrosoft.com","1059173d-4f74-4a58-ac86-9cd5d72f806e","smtp:customerkb4reports@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","850ad432-de5a-4f75-8c48-b4898c932efe","SMTP:datto_internal@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:compudata_abm@compu.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:CDIAppleAdmin@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:bsc_support@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:CameronSMTP@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:davlyn_unifi@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:StoutSMTP@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:HoverNS_Support@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:rtd_unifi@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:skinaa_apple@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:skinaa_granite@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:plcs_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:pismo_unifi@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:skinaa_sonicwall@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:skinaa_ubiquiti@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:sei_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:reladyne_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:chemglass_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:almanack@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:aspen_smtp@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:viking_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:fisher_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:cosa_adobe@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:iss_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:skinaa_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:cpg_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:gsvs_smtp2go@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:Dispatcher@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:vffg_support@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","smtp:halifax_support@compudata.com"
"compudata0365.onmicrosoft.com","d00382cd-3f6d-436f-a184-98e198830dc5","SMTP:support@compudata.com"
"compudata0365.onmicrosoft.com","f8275cad-d55f-4ca6-9d67-8a886d7c458e","smtp:dns.alerts@compu.com"
"compudata0365.onmicrosoft.com","f8275cad-d55f-4ca6-9d67-8a886d7c458e","SMTP:dns.alerts@compudata.com"
"compudata0365.onmicrosoft.com","f8275cad-d55f-4ca6-9d67-8a886d7c458e","smtp:dns.alerts@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","f8275cad-d55f-4ca6-9d67-8a886d7c458e","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=dns.alerts"
"compudata0365.onmicrosoft.com","57d4c7a7-ebee-44b1-a703-772918d78629","smtp:emergency.support@compu.com"
"compudata0365.onmicrosoft.com","57d4c7a7-ebee-44b1-a703-772918d78629","SMTP:emergency.support@compudata.com"
"compudata0365.onmicrosoft.com","57d4c7a7-ebee-44b1-a703-772918d78629","smtp:emergency.support@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","57d4c7a7-ebee-44b1-a703-772918d78629","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=emergency.support"
"compudata0365.onmicrosoft.com","7e8b4cdc-ca0b-40a6-ad3b-90f816c38f3a","SMTP:EpicorSE@compudata.com"
"compudata0365.onmicrosoft.com","75189a62-eb97-4d31-b17d-421ac479c9de","SMTP:EpicorTeam@compudata.com"
"compudata0365.onmicrosoft.com","75189a62-eb97-4d31-b17d-421ac479c9de","smtp:EpicorTeam@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","17127718-9ac6-4d48-a779-c52c57e3d4ce","SMTP:EvapcoSMTP2GO@compudata.com"
"compudata0365.onmicrosoft.com","17127718-9ac6-4d48-a779-c52c57e3d4ce","smtp:evapco_smtp2go@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","4df1d23c-0fed-4656-ad39-2e31e20c80d0","smtp:evault@compu.com"
"compudata0365.onmicrosoft.com","4df1d23c-0fed-4656-ad39-2e31e20c80d0","SMTP:evault@compudata.com"
"compudata0365.onmicrosoft.com","4df1d23c-0fed-4656-ad39-2e31e20c80d0","smtp:evault@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","4df1d23c-0fed-4656-ad39-2e31e20c80d0","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=evault"
"compudata0365.onmicrosoft.com","5b35e8ab-776a-491b-bc91-3f520e9a6859","smtp:Events@compu.com"
"compudata0365.onmicrosoft.com","5b35e8ab-776a-491b-bc91-3f520e9a6859","SMTP:Events@compudata.com"
"compudata0365.onmicrosoft.com","5b35e8ab-776a-491b-bc91-3f520e9a6859","smtp:Events@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","5b35e8ab-776a-491b-bc91-3f520e9a6859","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=Events"
"compudata0365.onmicrosoft.com","8bb0fb4b-e2c6-45f6-b742-55cd815d6cf9","SMTP:Everybody@compudata.com"
"compudata0365.onmicrosoft.com","8bb0fb4b-e2c6-45f6-b742-55cd815d6cf9","smtp:Everybody@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","8bb0fb4b-e2c6-45f6-b742-55cd815d6cf9","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=everybody"
"compudata0365.onmicrosoft.com","cf559f2f-0d6e-4bdf-a61e-23665d5e8ee0","smtp:ExpiringContracts@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","cf559f2f-0d6e-4bdf-a61e-23665d5e8ee0","SMTP:ExpiringContracts@compudata.com"
"compudata0365.onmicrosoft.com","89b21408-f50f-44d6-b76a-60d450f9611e","SMTP:fpw@compudata.com"
"compudata0365.onmicrosoft.com","b11b1af9-ea02-44f9-87ab-ec210732e4fe","SMTP:hdstaff@compudata.com"
"compudata0365.onmicrosoft.com","743c4c57-e6b0-473f-9808-d5322e0dbaa7","smtp:Helen@compudata.com"
"compudata0365.onmicrosoft.com","743c4c57-e6b0-473f-9808-d5322e0dbaa7","SMTP:hellen.oti-yeboah@compudata.com"
"compudata0365.onmicrosoft.com","aa1dc8d1-0a04-4bb5-96d4-d319f7f90d3b","smtp:hostmaster@compudata.com"
"compudata0365.onmicrosoft.com","aa1dc8d1-0a04-4bb5-96d4-d319f7f90d3b","SMTP:host.master@compudata.com"
"compudata0365.onmicrosoft.com","6bd48a9a-a0be-4594-9e36-3e48938659f0","smtp:hostmstr@compu.com"
"compudata0365.onmicrosoft.com","6bd48a9a-a0be-4594-9e36-3e48938659f0","SMTP:hostmstr@compudata.com"
"compudata0365.onmicrosoft.com","6bd48a9a-a0be-4594-9e36-3e48938659f0","smtp:hostmstr@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","6bd48a9a-a0be-4594-9e36-3e48938659f0","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=hostmstr"
"compudata0365.onmicrosoft.com","ce2dda56-1fba-45d6-b954-6b8ca4b2fabe","SMTP:hr221@compudata.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","smtp:HumanResources@compu.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","smtp:hr@compu.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","SMTP:HumanResources@compudata.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","smtp:hr@compudata.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","smtp:HumanResources@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","17e716e7-6055-440e-948e-1bcc77035a99","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=HumanResources"
"compudata0365.onmicrosoft.com","8734e4fb-e7ad-4da7-9627-28885e549c84","SMTP:info@compudata.com"
"compudata0365.onmicrosoft.com","a1d0b65b-239e-4223-8aff-6eaae02ad846","smtp:intacct@compu.com"
"compudata0365.onmicrosoft.com","a1d0b65b-239e-4223-8aff-6eaae02ad846","SMTP:intacct@compudata.com"
"compudata0365.onmicrosoft.com","a1d0b65b-239e-4223-8aff-6eaae02ad846","smtp:intacct@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","a1d0b65b-239e-4223-8aff-6eaae02ad846","X500:/o=CompuData/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=intacct065"
"compudata0365.onmicrosoft.com","fde7379b-2208-45fd-b864-e32394fa8229","SMTP:IntacctSupport@compudata.com"
"compudata0365.onmicrosoft.com","b2a60dbe-90bc-4061-b911-814f509a231c","SMTP:intacctsales@compudata.com"
"compudata0365.onmicrosoft.com","b2a60dbe-90bc-4061-b911-814f509a231c","smtp:intacctsales@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","cee7a570-0fa1-459a-b5d2-63b3af8a738b","SMTP:ipmonitor@compudata.com"
"compudata0365.onmicrosoft.com","cee7a570-0fa1-459a-b5d2-63b3af8a738b","smtp:ipmonitor@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","cee7a570-0fa1-459a-b5d2-63b3af8a738b","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=ipmonitor"
"compudata0365.onmicrosoft.com","828e54a6-16f6-4293-b58b-a863d445ba29","smtp:issprocessalerts@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","828e54a6-16f6-4293-b58b-a863d445ba29","SMTP:issprocessalerts@compudata.com"
"compudata0365.onmicrosoft.com","5e05a684-dcd3-418a-a481-b74e7a99858a","smtp:iss-support@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","5e05a684-dcd3-418a-a481-b74e7a99858a","SMTP:iss-support@compudata.com"
"compudata0365.onmicrosoft.com","2815e63f-5415-4673-be5d-ff90ff5af1af","smtp:isysalerts@isysair.com"
"compudata0365.onmicrosoft.com","2815e63f-5415-4673-be5d-ff90ff5af1af","SMTP:isysalerts@compudata.com"
"compudata0365.onmicrosoft.com","317fb761-8dd5-4606-ba73-d3e14e8a259d","SMTP:leads@compudata.com"
"compudata0365.onmicrosoft.com","6516b008-9082-4474-afdf-8db905b94147","smtp:Level1Team@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","6516b008-9082-4474-afdf-8db905b94147","SMTP:Level1Team@compudata.com"
"compudata0365.onmicrosoft.com","ac665cc2-be86-4872-91d1-848558e92151","smtp:Level2Team@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","ac665cc2-be86-4872-91d1-848558e92151","SMTP:Level2Team@compudata.com"
"compudata0365.onmicrosoft.com","147d950e-f663-45c3-b1ed-d451ab595f0d","SMTP:logmein_alp@compudata.com"
"compudata0365.onmicrosoft.com","be9d563c-345b-4b16-aaa6-c39f46a180ab","SMTP:logmein_srp@compudata.com"
"compudata0365.onmicrosoft.com","98ea1dd3-46bc-4986-ac96-7b19ef172fff","smtp:Managers@compu.com"
"compudata0365.onmicrosoft.com","98ea1dd3-46bc-4986-ac96-7b19ef172fff","SMTP:Managers@compudata.com"
"compudata0365.onmicrosoft.com","98ea1dd3-46bc-4986-ac96-7b19ef172fff","smtp:Managers@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","98ea1dd3-46bc-4986-ac96-7b19ef172fff","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Managers"
"compudata0365.onmicrosoft.com","42043b81-5412-4e6e-9f82-8b5275e30f27","SMTP:marketingcareers@compudata.com"
"compudata0365.onmicrosoft.com","9698b6cb-3eed-430e-8422-2c35652671ee","smtp:MAS500Training@compu.com"
"compudata0365.onmicrosoft.com","9698b6cb-3eed-430e-8422-2c35652671ee","SMTP:MAS500Training@compudata.com"
"compudata0365.onmicrosoft.com","9698b6cb-3eed-430e-8422-2c35652671ee","smtp:MAS500Training@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","9698b6cb-3eed-430e-8422-2c35652671ee","X500:/O=CompuData/OU=Philadelphia/cn=Recipients/cn=MAS500Training"
"compudata0365.onmicrosoft.com","b18e25b1-9343-4794-a95f-d3d859d6ca8f","smtp:Misc_Finance_MFA@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","b18e25b1-9343-4794-a95f-d3d859d6ca8f","SMTP:Misc_Finance_MFA@compudata.com"
"compudata0365.onmicrosoft.com","b9ebcaac-a8a7-49bb-bca5-f6fcfb8e35f6","smtp:misc_marketing_mfa@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","b9ebcaac-a8a7-49bb-bca5-f6fcfb8e35f6","SMTP:misc_marketing_mfa@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_front_desk@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_conf_phone3@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_conf_phone2@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_conf_phone1@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_computer_room@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_support_room@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_security_system@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_reception_phone@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_overhead_page@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","smtp:phn_kitchen_phone@compudata.com"
"compudata0365.onmicrosoft.com","6f5aff4b-88a9-4a00-9a67-c07f7e818c02","SMTP:misc_phone_users@compudata.com"
"compudata0365.onmicrosoft.com","81b49ab6-3da0-490b-9807-ff208682cd36","smtp:mslicense@compu.com"
"compudata0365.onmicrosoft.com","81b49ab6-3da0-490b-9807-ff208682cd36","SMTP:mslicense@compudata.com"
"compudata0365.onmicrosoft.com","81b49ab6-3da0-490b-9807-ff208682cd36","smtp:mslicense@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","81b49ab6-3da0-490b-9807-ff208682cd36","X500:/o=CompuData/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=mslicensee8e"
"compudata0365.onmicrosoft.com","4354a857-d683-4044-b905-560e898b2e72","SMTP:NewCustomerOnboarding@compudata.com"
"compudata0365.onmicrosoft.com","4354a857-d683-4044-b905-560e898b2e72","smtp:NewCustomerOnboarding@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","42cf3bcf-bb64-434f-8c94-83613eb9d629","SMTP:office365@compudata.com"
"compudata0365.onmicrosoft.com","01be32b8-fbe1-4e57-8c7d-64ca159d2b97","smtp:opsecuksupport@compu.com"
"compudata0365.onmicrosoft.com","01be32b8-fbe1-4e57-8c7d-64ca159d2b97","SMTP:opsecuksupport@compudata.com"
"compudata0365.onmicrosoft.com","01be32b8-fbe1-4e57-8c7d-64ca159d2b97","smtp:opsecuksupport@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","01be32b8-fbe1-4e57-8c7d-64ca159d2b97","X500:/o=CompuData/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=opsecuksupport5f8"
"compudata0365.onmicrosoft.com","4419b0f5-0675-4b8d-84cf-ee54018a4e04","smtp:Orders@compu.com"
"compudata0365.onmicrosoft.com","4419b0f5-0675-4b8d-84cf-ee54018a4e04","SMTP:Orders@compudata.com"
"compudata0365.onmicrosoft.com","4419b0f5-0675-4b8d-84cf-ee54018a4e04","smtp:Orders@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","4419b0f5-0675-4b8d-84cf-ee54018a4e04","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Orders"
"compudata0365.onmicrosoft.com","e12a158f-9432-4d36-9c6f-4d53746dafcd","SMTP:Systems&Support@compudata.com"
"compudata0365.onmicrosoft.com","e12a158f-9432-4d36-9c6f-4d53746dafcd","smtp:Systems_Support@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","e12a158f-9432-4d36-9c6f-4d53746dafcd","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Systems&Support"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","smtp:abuse@compu.com"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","smtp:mailer-daemon@compu.com"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","smtp:postmaster@compu.com"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","SMTP:postmaster@compudata.com"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","smtp:Postmaster@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","f8897896-165a-4ed7-9480-5eb4a32b6ce2","X500:/o=CompuData/ou=Philadelphia/cn=Recipients/cn=Postmaster"
"compudata0365.onmicrosoft.com","827a4fda-12eb-493c-9ab9-39be0d1ef846","SMTP:projects@compudata.com"
"compudata0365.onmicrosoft.com","2dd919f5-4b17-47c0-be5a-0a22a80ab0a7","SMTP:reception@compudata.com"
"compudata0365.onmicrosoft.com","2dd919f5-4b17-47c0-be5a-0a22a80ab0a7","smtp:reception@Compudata0365.onmicrosoft.com"
"compudata0365.onmicrosoft.com","59a66dcf-52e0-481c-bf38-0b4da35a0ad3","SMTP:referral@compudata.com"
"compudata0365.onmicrosoft.com","27a01a9e-244a-4415-99e7-af56d356b5d6","SMTP:ringcentral_invoices@compudata.com"
